std_smiles,std_units,std_relation,std_values,inchi_key
CC(C)NCC(O)COc1cccc2ccccc12,ucm/s,=,20.3,AQHHHDLHHXJYJD-UHFFFAOYSA-N
N#Cc1c(-c2ccccc2)no[n+]1[O-],ucm/s,=,1.0,PMYJGTWUVVVOFO-UHFFFAOYSA-N
N#Cc1c(-c2ccc(Br)cc2)no[n+]1[O-],ucm/s,=,7.9,IJZDOWKMNHCYCN-UHFFFAOYSA-N
N#Cc1c(-c2csc(-c3no[n+]([O-])c3C#N)c2)no[n+]1[O-],ucm/s,=,9.4,XXYYZCWGHJVRTJ-UHFFFAOYSA-N
N#Cc1c(-c2cccs2)no[n+]1[O-],ucm/s,=,2.54,RZCXHJUZHJILOV-UHFFFAOYSA-N
N#Cc1c(-c2cc(F)cc(-c3no[n+]([O-])c3C#N)c2)no[n+]1[O-],ucm/s,=,7.9,VUWFBWLIFIYXLD-UHFFFAOYSA-N
N#Cc1c(-c2ccc(-c3no[n+]([O-])c3C#N)s2)no[n+]1[O-],ucm/s,=,4.0,AYEALWWNPXUMGF-UHFFFAOYSA-N
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,ucm/s,=,0.4,METKIMKYRPQLGS-UHFFFAOYSA-N
CC(C)NCC(O)COc1cccc2ccccc12,ucm/s,=,10.0,AQHHHDLHHXJYJD-UHFFFAOYSA-N
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)NC(=c1c(=O)c3cccn3n(Cc3ccc(F)cc3)c1=O)N2,ucm/s,=,0.1,GUEXWLLXBLRIFE-UHFFFAOYSA-N
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)C3CCCN3N(Cc3ccc(F)cc3)C1=O)N2,ucm/s,=,0.2,UBNPIDCXPURCPQ-UHFFFAOYSA-N
CC(C)CCN1C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C(O)C2CCCN21,ucm/s,=,0.2,WVYWJPVQLJUDGR-UHFFFAOYSA-N
CC(C)(C)CCN1C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C(O)C2CCCN21,ucm/s,=,0.44,OCQGEVFPTYSQCK-UHFFFAOYSA-N
CN(c1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)C3CCCN3N(CCC(C)(C)C)C1=O)N2)S(C)(=O)=O,ucm/s,=,2.0,LKFUDBIQCHYGLB-UHFFFAOYSA-N
CC(C)(C)CCN1C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C(O)C2(C)CCCN12,ucm/s,=,0.6,ACOGLHDMMGUBOE-UHFFFAOYSA-N
CC(C)(C)CCN1C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C(O)C2CCCCN21,ucm/s,=,0.31,BQPZAFXWOOYNCK-UHFFFAOYSA-N
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)C3CCCCN3N(Cc3ccc(F)cc3)C1=O)N2,ucm/s,=,0.1,UWHLIQKODYRVHR-UHFFFAOYSA-N
CN(C)CCN1CCN(C(=O)c2cc(C(C)(C)C)sc2NC(=O)Nc2cccc(Cl)c2Cl)CCC1=O,ucm/s,=,0.39,SIUIQMQVKUUQQF-UHFFFAOYSA-N
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,ucm/s,=,0.41,METKIMKYRPQLGS-UHFFFAOYSA-N
CC(C)NCC(O)COc1cccc2ccccc12,ucm/s,=,51.3,AQHHHDLHHXJYJD-UHFFFAOYSA-N
CCCCn1nc(-c2nc3ccccc3s2)nc2c(=O)n(C)c(=O)nc1-2,ucm/s,=,34.8,REUQOCZUYLFNNL-UHFFFAOYSA-N
C=CC1CC1(NC(=O)C1CC(Oc2cc(-c3csc(NC(C)C)n3)nc3cc(OC)ccc23)CN1C(=O)C(NC(=O)OC1CCCC1)C(C)(C)C)P(=O)(O)O,ucm/s,=,0.2,BQXDWZQXORQBLV-UHFFFAOYSA-N
COc1ccc2c(OC3CC4C(=O)NC5(C(=O)NS(=O)(=O)C6CC6)CC5C=CCCCCCNC(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1,ucm/s,=,10.0,FMBMILUSWDVMGF-UHFFFAOYSA-N
COc1ccc2c(OC3CC4C(=O)NC5(C(=O)NS(=O)(=O)C6CC6)CC5C=CCCCCNC(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1,ucm/s,=,3.0,JCTLBSKLWYHRLE-UHFFFAOYSA-N
COc1ccc2c(OC3CC4C(=O)NC5(C(=O)NS(=O)(=O)C6CC6)CC5C=CCCCCCNC(=O)N4C3)cc(-c3nccs3)nc2c1,ucm/s,=,0.4,YPCUHGLLUJBXAN-UHFFFAOYSA-N
COc1ccc2c(OC3CC4C(=O)NC5(C(=O)NS(=O)(=O)C6(C)CC6)CC5C=CCCCCCNC(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1,ucm/s,=,30.0,TUCCGBYIAGIEQH-UHFFFAOYSA-N
COc1ccc2c(OC3CC4C(=O)NC5(C(=O)NS(=O)(=O)C6CC6)CC5C=CCCCCCNC(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1C,ucm/s,=,0.4,FVXYEHGHAUPGHN-UHFFFAOYSA-N
COc1ccc2c(OC3CC4C(=O)NC5(C(=O)NS(=O)(=O)C6CC6)CC5C=CCCCCCNC(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1Cl,ucm/s,=,22.0,NSICSOQWNRELKK-UHFFFAOYSA-N
COc1ccc2c(OC3CC4C(=O)NC5(C(=O)NS(=O)(=O)C6(C)CC6)CC5C=CCCCCCNC(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1Cl,ucm/s,=,29.0,IHXGLDBKRROHDN-UHFFFAOYSA-N
CNC(=O)c1ccc(C)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1,ucm/s,=,25.0,KCAJXIDMCNPGHZ-UHFFFAOYSA-N
Cc1ccc(-c2ccc(C(=O)NC3(C(=O)NC(CCCN4CCN(CC5CCOCC5)CC4)Cc4ccccc4)CCCC3)cc2)cc1,ucm/s,=,7.1,OTCVPAOGBITYCE-UHFFFAOYSA-N
O=C(NC1(C(=O)NC(CCCN2CCN(CC3CCOCC3)CC2)Cc2ccccc2)CCCC1)c1ccc(-c2ccccc2)cc1,ucm/s,=,13.6,PGRZDFUKUNJXDD-UHFFFAOYSA-N
O=C(NC1(C(=O)NC(CCCN2CCN(CC3CCOCC3)CC2)Cc2ccccc2)CCCC1)c1ccc2ccccc2c1,ucm/s,=,14.6,ZXRIWIVIXXWDGK-UHFFFAOYSA-N
O=C(NC1(C(=O)NC(CCCN2CCN(CC3CCOCC3)CC2)Cc2ccccc2)CCCC1)c1cc2ccccc2o1,ucm/s,=,20.2,FOXUTIZHAYSOSZ-UHFFFAOYSA-N
O=C(NC1(C(=O)NC(CCCN2CCN(CC3CCOCC3)CC2)Cc2ccccc2)CCCC1)c1cc2cc(Cl)ccc2o1,ucm/s,=,13.7,QXHSKALBSZTNEQ-UHFFFAOYSA-N
COc1ccc2oc(C(=O)NC3(C(=O)NC(CCCN4CCN(CC5CCOCC5)CC4)Cc4ccccc4)CCCC3)cc2c1,ucm/s,=,8.6,MWXNEDJGFIJNMF-UHFFFAOYSA-N
Cc1ccc2oc(C(=O)NC3(C(=O)NC(CCCN4CCN(CC5CCOCC5)CC4)Cc4ccccc4)CCCC3)cc2c1,ucm/s,=,30.3,POQVHRORJJLKKH-UHFFFAOYSA-N
O=C(NC1(C(=O)NC(CCCN2CCN(CC3CCOCC3)CC2)Cc2ccccc2)CCCC1)c1cc2ccccc2s1,ucm/s,=,11.0,IFLAJVCAIZJOPG-UHFFFAOYSA-N
Cc1ccc2cc(C(=O)NC3(C(=O)NC(CCCN4CCN(CC5CCOCC5)CC4)Cc4ccccc4)CCCC3)sc2c1,ucm/s,=,11.2,MYXKMTKFUPOTOZ-UHFFFAOYSA-N
O=C(NCCc1ccccc1Cl)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,ucm/s,=,10.0,KTRDEDJKFRJUOH-UHFFFAOYSA-N
CC(C)(C)c1noc(C2CCCN2C(=O)CC(N)Cc2cc(F)c(F)cc2F)n1,ucm/s,=,20.0,CRRAGSMZDXBBKM-UHFFFAOYSA-N
CC(C)(F)c1nc(C2CCCN2C(=O)CC(N)Cc2cc(F)c(F)cc2F)no1,ucm/s,=,14.0,RHMVNRUGRITMJY-UHFFFAOYSA-N
NC(CC(=O)N1CCCC1c1nc(-c2ncc(F)cc2F)no1)Cc1cc(F)c(F)cc1F,ucm/s,=,3.0,ZANLSOZQTSYTOA-UHFFFAOYSA-N
CS(=O)(=O)N1CC(c2noc(C3CCCN3C(=O)CC(N)Cc3cc(F)c(F)cc3F)n2)C1,ucm/s,=,0.15,PVNYXURJZQIDKR-UHFFFAOYSA-N
NC(CC(=O)N1CCCC1c1noc(C2(C(F)(F)F)CC2)n1)Cc1cc(F)c(F)cc1F,ucm/s,=,23.0,UYZZZJUQEBZGOB-UHFFFAOYSA-N
NC(CC(=O)N1CCCC1c1nc(C2CC2)no1)Cc1cc(F)c(F)cc1F,ucm/s,=,21.0,JOSJTWXTBHJAHS-UHFFFAOYSA-N
CC(C)(C)OC(=O)NCC1CCC(CNC(=O)c2cc(N3CCC(CCN)CC3)nc3ccccc23)CC1,ucm/s,=,0.5,FKDMJCNLPMPQOZ-UHFFFAOYSA-N
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)C3CCCC3N(Cc3ccc(F)cc3)C1=O)N2,ucm/s,=,1.6,PAEBVIJMNXTTAT-UHFFFAOYSA-N
CC(C)CCC1(C)CN(C2CCC2)C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C1O,ucm/s,=,2.9,XLKQWBFTCKFXAH-UHFFFAOYSA-N
CS(=O)(=O)N(CCN1CCOCC1)c1ccc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cc1,ucm/s,=,26.5,XFWNXRYYGPIPLI-UHFFFAOYSA-N
CS(=O)(=O)Nc1ccc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cn1,ucm/s,=,20.1,PARUULGUCQEWNM-UHFFFAOYSA-N
O=C(O)c1c(O)c(C2(c3ccc(Cl)cc3)CC2)nc2c(C(F)(F)F)cccc12,ucm/s,=,5.1,RACDNEQBIMTJPQ-UHFFFAOYSA-N
CNC1CCN(c2nc(N)nc3c2oc2ncc(Cl)cc23)C1,ucm/s,=,23.0,QCLILBHBGZEDKK-UHFFFAOYSA-N
CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CCC(Oc2ccccc2)C1,ucm/s,=,16.0,NYFXIMCEKNFZKB-UHFFFAOYSA-N
COc1cc(N2CCN(CC(C)O)CC2)ccc1Nc1ncc2ccc(-c3ccccc3N(C)S(C)(=O)=O)n2n1,ucm/s,=,20.3,PYEVUJXYLLDVLP-UHFFFAOYSA-N
O=C1CC(=O)N(CCCCc2ccccc2)C(=O)N1CCCCc1ccccc1,ucm/s,=,9.2,ZHZKZDPTVAIYET-UHFFFAOYSA-N
O=C1CC(=O)N(CCc2cccc(F)c2)C(=O)N1CCc1cccc(F)c1,ucm/s,=,66.3,WXQCUPZVMCNXDQ-UHFFFAOYSA-N
O=C1CC(=O)N(CCc2ccccc2)C(=O)N1CCc1ccccc1,ucm/s,=,73.4,HSNSQMGDNFKEES-UHFFFAOYSA-N
COc1cccc2c1c(C(O)=CC(=O)C(=O)O)cn2Cc1ccc(F)cc1,ucm/s,=,5.5,SILNHDACJCGLDW-UHFFFAOYSA-N
c1cc(-c2nn(C3CCNCC3)cc2-c2ccc3c(c2)Cc2cn[nH]c2-3)ccn1,ucm/s,=,1.88,OAHNTYYIALLVPB-UHFFFAOYSA-N
FC1CNCCC1n1cc(-c2ccc3c(c2)Cc2cn[nH]c2-3)c(-c2ccncc2)n1,ucm/s,=,11.36,XMUIHQBLEQJXIH-UHFFFAOYSA-N
Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCS(=O)(=O)CC1,ucm/s,=,4.0,CAFLYADBHMSVLL-UHFFFAOYSA-N
CCC(C)C1NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(C)NC(=O)c2csc(n2)C(C(C)CC)NC(=O)C2CCCN2C1=O,ucm/s,=,1.3,WRYMAGLGOZIEQC-UHFFFAOYSA-N
CCC(C)C1NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(C)NC(=O)c2csc(n2)C(CC(C)C)NC(=O)C2CCCN2C1=O,ucm/s,=,1.3,VYYBCILESAYSSU-UHFFFAOYSA-N
CCC(C)C1NC(=O)C2CCCN2C(=O)C(CC(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(C)NC(=O)c2csc1n2,ucm/s,=,0.2,XRBJRRUDGYDQMD-UHFFFAOYSA-N
CCC(C)C1NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(C)NC(=O)c2csc(n2)C(C(C)C)NC(=O)C2CCCN2C1=O,ucm/s,=,3.7,TVYRJMOFWNDDGD-UHFFFAOYSA-N
CCC(C)C1NC(=O)C2CCCN2C(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(C)NC(=O)c2csc1n2,ucm/s,=,0.3,HEXGUSGVAUKXFA-UHFFFAOYSA-N
CC(C)C1NC(=O)c2csc(n2)C(C(C)C)NC(=O)C2CCCN2C(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,ucm/s,=,2.2,ZJZYPFMFNGDOEQ-UHFFFAOYSA-N
CCC(C)C1NC(=O)C2CCCN2C(=O)C(C(C)O)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(C)NC(=O)c2csc1n2,ucm/s,=,0.4,BTAGUDKMHRNOJG-UHFFFAOYSA-N
CCC(C)C1NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)c2csc(n2)C(C(C)CC)NC(=O)C2CCCN2C1=O,ucm/s,=,0.2,QPNBXLHLCGFWJX-UHFFFAOYSA-N
CCC(C)C1NC(=O)C2CCCN2C(=O)C(C(C)CC)N(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(C)NC(=O)c2csc1n2,ucm/s,=,0.4,LBPNFHXZFSPLPM-UHFFFAOYSA-N
CCC(C)C1NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N(C)C(=O)C(C)NC(=O)c2csc(n2)C(C(C)CC)NC(=O)C2CCCN2C1=O,ucm/s,=,7.4,SBMUNCPYFGCZIQ-UHFFFAOYSA-N
CCC(C)C1NC(=O)C2CCCN2C(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N(C)C(=O)C(C)NC(=O)c2csc1n2,ucm/s,=,6.8,BQTAMBWEFHWTBU-UHFFFAOYSA-N
CCC(C)C1NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(C(C)(C)C)NC(=O)c2csc(n2)C(C(C)CC)NC(=O)C2CCCN2C1=O,ucm/s,=,8.0,QNILUMLOKSTVOM-UHFFFAOYSA-N
CCC(C)C1NC(=O)c2csc(n2)C(C(C)CC)NC(=O)C2CCCN2C(=O)C(C(C)CC)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,ucm/s,=,9.6,MAVYAHYLEKLCNP-UHFFFAOYSA-N
CCC(C)C1NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)c2csc(n2)C(C(C)CC)NC(=O)C2CCCN2C1=O,ucm/s,=,10.9,NMJOBNXJXFKPSI-UHFFFAOYSA-N
CCC(C)C1NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N(C)C(=O)C(C(C)(C)C)NC(=O)c2csc(n2)C(C(C)CC)NC(=O)C2CCCN2C1=O,ucm/s,=,14.0,HIVTXBSWOJIFPY-UHFFFAOYSA-N
CCC(C)C1NC(=O)c2csc(n2)C(C(C)CC)NC(=O)C2CCCN2C(=O)C(C(C)CC)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N(C)C1=O,ucm/s,=,21.2,SVQGJGIIXWJVFW-UHFFFAOYSA-N
CCC(C)C1NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N(C)C(=O)C(CC(C)C)NC(=O)c2csc(n2)C(C(C)CC)NC(=O)C2CCCN2C1=O,ucm/s,=,19.3,GZWPGOBWQGMSJI-UHFFFAOYSA-N
N#Cc1cnc(NCC(F)(F)c2ccccc2)c(=O)n1CC(=O)NCCON=C(N)N,ucm/s,=,0.5,NIKUFUKVJGORCK-UHFFFAOYSA-N
Cc1cnc(NCC(F)(F)c2ccccc2)c(=O)n1CC(=O)NCCON=C(N)N,ucm/s,=,1.37,IDCKXHIGLKQWMM-UHFFFAOYSA-N
Cc1cnc(NCCc2ccc(F)cc2)c(=O)n1CC(=O)NCCON=C(N)N,ucm/s,=,0.55,QPZYKKFOBXQKBU-UHFFFAOYSA-N
Cc1cnc(NCCc2ccc(F)c(F)c2)c(=O)n1CC(=O)NCCON=C(N)N,ucm/s,=,0.92,MPAHBYSEQCNGJR-UHFFFAOYSA-N
Cc1cnc(NCCc2ccc(F)cc2F)c(=O)n1CC(=O)NCCON=C(N)N,ucm/s,=,0.5,RTFHPZIOEZHLGC-UHFFFAOYSA-N
Cc1cnc(NCCc2ccc(C(F)(F)F)cc2)c(=O)n1CC(=O)NCCON=C(N)N,ucm/s,=,0.74,WGIMGYMKSNWVEB-UHFFFAOYSA-N
COc1ccc(CCNc2ncc(C)n(CC(=O)NCCON=C(N)N)c2=O)cc1,ucm/s,=,0.28,NSWQVUKIJGGGKF-UHFFFAOYSA-N
COc1ccc(CCNc2ncc(C)n(CC(=O)NCCON=C(N)N)c2=O)cc1OC,ucm/s,=,0.87,DHCFAKUZABPIMZ-UHFFFAOYSA-N
CCc1ccc(CCNc2ncc(C)n(CC(=O)NCCON=C(N)N)c2=O)cc1,ucm/s,=,0.29,KZONBYHVLBPYJT-UHFFFAOYSA-N
Cc1cnc(NCCc2ccc3c(c2)CCC3)c(=O)n1CC(=O)NCCON=C(N)N,ucm/s,=,0.67,DUSCVKVQRZKLMM-UHFFFAOYSA-N
Cc1cnc(NCCc2cccc3ccccc23)c(=O)n1CC(=O)NCCON=C(N)N,ucm/s,=,0.32,PALUIMPWPYLQAY-UHFFFAOYSA-N
Cc1cnc(NCC(c2ccccc2)c2ccccc2)c(=O)n1CC(=O)NCCON=C(N)N,ucm/s,=,0.14,NMUYRAMEUAUNGW-UHFFFAOYSA-N
NC(N)=NOCCNC(=O)Cn1c(Cl)cnc(NCC(F)(F)c2ccccc2)c1=O,ucm/s,=,0.5,VZFNTNJRDFGPHL-UHFFFAOYSA-N
Cc1ccc(CCNc2ncc(C)n(CC(=O)N(C)CCON=C(N)N)c2=O)cc1,ucm/s,=,0.27,RUCPEMFADVGJDZ-UHFFFAOYSA-N
Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,ucm/s,=,18.0,WMXJYEDCJIDCNY-UHFFFAOYSA-N
Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,ucm/s,=,2.85,HBOMLICNUCNMMY-UHFFFAOYSA-N
CCCNP(=O)(CCl)OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-],ucm/s,=,3.22,DIUNCJQSIXEWSC-UHFFFAOYSA-N
Cc1cn(C2CC(N=[N+]=[N-])C(COP(=O)(CCl)NC(C)C)O2)c(=O)[nH]c1=O,ucm/s,=,3.36,PEIPWGFATRIKTM-UHFFFAOYSA-N
O=C(Nc1ccc2c(c1)NC(=O)C(CCO)O2)C1CCN(c2cc(F)c(F)c(F)c2)CC1,ucm/s,=,1.5,OSJROQUTACPGAR-UHFFFAOYSA-N
CCOC(=O)N(Cc1ccccc1-c1ccccc1)C1CCNC1,ucm/s,=,27.0,DRWJMJVERMOJBX-UHFFFAOYSA-N
CC(C)(C)CCN1C(=O)C(C2=NS(=O)(=O)c3ccccc32)=C(O)C1C(C)(C)C,ucm/s,=,9.9,DMNLVDTVRUBIBL-UHFFFAOYSA-N
CC(C)(C)C1C(O)=C(C2=NS(=O)(=O)c3c(CNS(C)(=O)=O)cccc32)C(=O)N1Cc1ccc(F)c(Cl)c1,ucm/s,=,0.1,OOHPVZYDADHCHM-UHFFFAOYSA-N
CN(Cc1cccc2c1S(=O)(=O)N=C2C1=C(O)C(C(C)(C)C)N(Cc2ccc(F)c(Cl)c2)C1=O)S(C)(=O)=O,ucm/s,=,0.2,LDWPXQINFZONNW-UHFFFAOYSA-N
CC(=O)NC1CC(n2cnc(NC(=O)Cc3cccc4ccccc34)c2)C1,ucm/s,=,1.5,OEPMKSHSBUZDIB-UHFFFAOYSA-N
O=C(Cc1cccc2ccccc12)Nc1cn(C2CC(NC(=O)c3ccccn3)C2)cn1,ucm/s,=,26.0,NPXTWLXCVUMFMN-UHFFFAOYSA-N
Cc1cccc(C(=O)NC2CC(n3cnc(NC(=O)Cc4cccc5ccccc45)c3)C2)n1,ucm/s,=,13.9,WESLFWSZUGLONY-UHFFFAOYSA-N
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,ucm/s,=,0.4,METKIMKYRPQLGS-UHFFFAOYSA-N
CC(C)NCC(O)COc1cccc2ccccc12,ucm/s,=,10.0,AQHHHDLHHXJYJD-UHFFFAOYSA-N
Cc1ccc(-c2nn(Cc3ccccc3)c(=O)c(C3=NS(=O)(=O)c4ccccc4N3)c2O)s1,ucm/s,=,1.3,FNROLTBSCSAOSQ-UHFFFAOYSA-N
CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(N(C)S(C)(=O)=O)ccc3N2)c1=O,ucm/s,=,0.2,ZYZXNEQQUVOTPI-UHFFFAOYSA-N
CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,ucm/s,=,0.02,UNKTYNIAIAATDF-UHFFFAOYSA-N
CC(C)CCn1c(=O)c(=C2Nc3ccc(NS(C)(=O)=O)cc3S(=O)(=O)N2)c(=O)c2cccn21,ucm/s,=,0.2,TVPDHJRNQAAQLR-UHFFFAOYSA-N
CC(C)(C)CCn1c(=O)c(C2=CS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c(O)c2cccn21,ucm/s,=,0.3,IFOIHAHIQJSCGH-UHFFFAOYSA-N
CC(C)CCn1c(=O)c(C2=CS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c(O)c2cccn21,ucm/s,=,0.027000000000000003,LLRZXFYVJFNKSK-UHFFFAOYSA-N
CC(C)CCn1c(=O)c(C2=CS(=O)(=O)c3cc(N(C)S(C)(=O)=O)ccc3N2)c(O)c2cccn21,ucm/s,=,0.012,GJFKHZTVVWBWPS-UHFFFAOYSA-N
Cc1ccc(-c2nn(Cc3ccccc3)c(=O)c(C3=CS(=O)(=O)c4ccccc4N3)c2O)s1,ucm/s,=,0.3,HFCBLGLYMIRSDK-UHFFFAOYSA-N
CC(C)CCn1nc(-c2cccs2)c(O)c(C2=CS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,ucm/s,=,0.012,NKZVGAIIVIHTCD-UHFFFAOYSA-N
CC(C)CCn1nc(-c2ccccc2)c(O)c(C2=CS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,ucm/s,=,0.019,PQKZAMZNEBXXRF-UHFFFAOYSA-N
O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1,ucm/s,=,1.7,VEDPQGGGGHKSLY-UHFFFAOYSA-N
CC1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1ccc(Cl)cc1,ucm/s,=,5.8,BHZNGMOMDQDTGT-UHFFFAOYSA-N
COc1ccc2c(OC3CC4C(=O)NC5(C(=O)NS(=O)(=O)C6(C)CC6)CC5C=CCCCCCC(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1Cl,ucm/s,=,11.1,ZALNWWKHXDKCGG-UHFFFAOYSA-N
N#Cc1cc(Cl)cc(-c2cc(-c3ccc(F)cn3)ncn2)c1,ucm/s,=,13.0,FQAXDSVNYVVQSE-UHFFFAOYSA-N
NC(=O)n1nc(NCC(=O)NC2CN(C3CCC(c4ccc5c(c4)OCO5)CC3)C2)c2cc(C(F)(F)F)ccc21,ucm/s,=,0.15,DFOPMFXQYWVKQK-UHFFFAOYSA-N
CCOC(=O)C1CCC(N2CC(NC(=O)CNc3nn(C(N)=O)c4ccc(C(F)(F)F)cc34)C2)CC1,ucm/s,=,0.32,BSPCGOZVENCINN-UHFFFAOYSA-N
Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CCC(NC(=O)C1CCC(F)(F)CC1)c1ccccc1,ucm/s,<,1.0,GSNHKUDZZFZSJB-UHFFFAOYSA-N
COC(=O)NC(CCN1C2CCC1CC(n1c(C)nc3c1CN(C(=O)OC)CC3)C2)c1cccc(F)c1,ucm/s,=,17.0,DSCMAXGHSLCWHO-UHFFFAOYSA-N
CC(=O)NC(CCN1C2CCC1CC(n1c(C)nc3c1CCN(C(=O)C(C)C)C3)C2)c1cccc(F)c1,ucm/s,=,2.0,QETUKYDWZIRTEI-UHFFFAOYSA-N
CC(=O)NC(CCN1C2CCC1CC(n1c(C)nc3c1CCN(C(=O)C(C)(C)C)C3)C2)c1cccc(F)c1,ucm/s,=,1.0,OALXFTNKIGJWPY-UHFFFAOYSA-N
Cc1nc(C(C)C)n(C2CC3CCC(C2)N3CCC(NC(=O)C2CCC(F)(F)CC2)c2ccccc2)n1,ucm/s,=,11.0,PTUIAFZYMVYAII-UHFFFAOYSA-N
CC(=O)NC(CCN1C2CCC1CC(n1c(C)nc3c1CN(C)CC3)C2)c1ccccc1,ucm/s,<,1.0,IYANRHRETCUXAL-UHFFFAOYSA-N
CC(=O)NC(CCN1C2CCC1CC(n1c(C)nc3c1CN(C(C)=O)CC3)C2)c1ccccc1,ucm/s,<,1.0,CSMZTWRPPFTJSM-UHFFFAOYSA-N
COC(=O)NC(CCN1C2CCC1CC(n1c(C)nc3c1CN(C(C)=O)CC3)C2)c1ccccc1,ucm/s,=,4.0,DMPWKNSWYLHNOR-UHFFFAOYSA-N
CC(=O)NC(CCN1C2CCC1CC(n1c(C)nc3c1CCN(c1ccncn1)C3)C2)c1cccc(F)c1,ucm/s,=,4.0,QWFGTDDNQVGRKP-UHFFFAOYSA-N
CCCC(=O)N1CCc2c(nc(C)n2C2CC3CCC(C2)N3CCC(NC(C)=O)c2cccc(F)c2)C1,ucm/s,=,1.0,GROFPPUYVVUDRM-UHFFFAOYSA-N
COC(=O)N1CCc2c(nc(C)n2C2CC3CCC(C2)N3CCC(NC(C)=O)c2cccc(F)c2)C1,ucm/s,=,3.0,RQXFDQXROYNMQI-UHFFFAOYSA-N
CC(=O)NC(CCN1C2CCC1CC(n1c(C)nc3c1CCN(C(C)=O)C3)C2)c1cccc(F)c1,ucm/s,<,1.0,DVTXANDPYZUJRD-UHFFFAOYSA-N
COC(=O)N1CCc2nc(C)n(C3CC4CCC(C3)N4CCC(NC(C)=O)c3ccccc3)c2C1,ucm/s,=,3.0,PGZOJXIIMKNLJD-UHFFFAOYSA-N
